timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2025-02-12 04:00:00+00:00,95257.18,98141.45,95246.52,96142.96,5.05873,1739347199999,487018.8423965,563,4.80956,463172.6974644,0.0
2025-02-12 08:00:00+00:00,96093.24,96470.04,95979.52,96219.07,0.69003,1739361599999,66388.3230872,144,0.5271,50738.1094063,0.0
2025-02-12 12:00:00+00:00,96139.55,96585.54,94246.95,95727.07,6.39969,1739375999999,612244.4224285,1005,2.32004,222659.3639151,0.0
2025-02-12 16:00:00+00:00,95727.07,97599.99,95143.06,97157.62,2.94369,1739390399999,283688.9313631,844,1.99783,192625.9892212,0.0
2025-02-12 20:00:00+00:00,97129.04,97966.68,96837.52,97712.99,1.74822,1739404799999,170607.6876239,500,0.60517,58983.4613117,0.0
2025-02-13 00:00:00+00:00,97869.58,97999.96,97239.33,97380.05,2.73376,1739419199999,266771.6267253,599,1.13551,110933.1554406,0.0
2025-02-13 04:00:00+00:00,97452.95,97600.02,95818.91,96036.53,1.23186,1739433599999,119049.1620431,458,0.62907,60921.9213465,0.0
2025-02-13 08:00:00+00:00,96030.13,96289.65,95686.39,95943.23,1.30459,1739447999999,125366.7710301,153,0.79439,76404.5846928,0.0
2025-02-13 12:00:00+00:00,95943.23,96403.56,95396.46,95936.36,2.44822,1739462399999,234722.3867809,528,0.83832,80509.6227987,0.0
2025-02-13 16:00:00+00:00,95860.34,96235.29,95259.97,95672.44,1.40098,1739476799999,134191.2959412,574,0.57991,55545.8420993,0.0
2025-02-13 20:00:00+00:00,95620.14,96659.44,95620.14,96550.39,3.2876,1739491199999,317125.7525869,315,2.82138,272199.3303517,0.0
2025-02-14 00:00:00+00:00,96678.54,97012.34,96429.65,97012.33,0.89598,1739505599999,86612.4341693,341,0.47195,45626.9791484,0.0
2025-02-14 04:00:00+00:00,97012.34,97060.37,96586.43,96900.93,1.66229,1739519999999,160765.0831741,167,0.34266,33152.4802731,0.0
2025-02-14 08:00:00+00:00,96972.03,97117.64,96747.43,96908.69,0.33065,1739534399999,32069.1362891,228,0.2568,24915.59548,0.0
2025-02-14 12:00:00+00:00,96793.78,97443.12,96300.01,96860.2,1.60091,1739548799999,155365.1622034,445,0.51889,50328.0995809,0.0
2025-02-14 16:00:00+00:00,96771.14,98668.27,96531.4,97924.11,3.70489,1739563199999,362926.1937204,733,2.65039,259806.986869,0.0
2025-02-14 20:00:00+00:00,97837.18,98143.08,96780.28,97477.75,1.61563,1739577599999,157462.3470073,490,0.83786,81796.2349084,0.0
2025-02-15 00:00:00+00:00,97504.78,97945.12,97235.53,97701.82,0.55276,1739591999999,53919.7524578,309,0.21277,20777.6477215,0.0
2025-02-15 04:00:00+00:00,97627.85,97805.61,97332.76,97435.82,0.40142,1739606399999,39150.4719717,189,0.06819,6652.8586324,0.0
2025-02-15 08:00:00+00:00,97417.29,97705.88,97305.75,97636.01,0.23751,1739620799999,23160.8711151,119,0.15462,15082.5060631,0.0
2025-02-15 12:00:00+00:00,97644.04,97849.5,97411.76,97518.6,0.52183,1739635199999,50946.1630068,179,0.14146,13823.5503489,0.0
2025-02-15 16:00:00+00:00,97642.07,97683.09,97307.55,97513.93,1.60135,1739649599999,156201.7788106,179,1.14802,111990.8124089,0.0
2025-02-15 20:00:00+00:00,97617.46,97705.85,97392.23,97571.43,0.24378,1739663999999,23780.2400363,175,0.13402,13076.7628723,0.0
2025-02-16 00:00:00+00:00,97525.26,97705.88,97408.18,97445.54,0.74961,1739678399999,73108.3259859,266,0.46949,45786.8965384,0.0
2025-02-16 04:00:00+00:00,97445.53,97667.93,97199.99,97199.99,0.17224,1739692799999,16785.9290414,134,0.06454,6291.8869016,0.0
2025-02-16 08:00:00+00:00,97199.99,97351.36,97099.78,97347.81,0.58407,1739707199999,56751.1037184,123,0.55046,53484.897776,0.0
2025-02-16 12:00:00+00:00,97280.73,97280.73,96617.67,96965.23,12.56273,1739721599999,1217623.773445,637,0.38539,37334.6533013,0.0
2025-02-16 16:00:00+00:00,96896.66,97099.78,96640.56,97043.76,0.99143,1739735999999,96150.7373455,184,0.61673,59852.775215,0.0
2025-02-16 20:00:00+00:00,97065.62,97221.76,96084.62,96204.12,1.92482,1739750399999,185980.102262,345,0.74972,72389.0529323,0.0
2025-02-17 00:00:00+00:00,96173.82,96574.54,96082.87,96193.45,0.37353,1739764799999,35968.4425952,224,0.23784,22912.2584123,0.0
2025-02-17 04:00:00+00:00,96210.29,96456.76,95842.93,96111.59,0.97194,1739779199999,93437.8030741,280,0.57561,55359.0432131,0.0
2025-02-17 08:00:00+00:00,96081.04,96411.04,95981.84,96066.42,0.19762,1739793599999,19011.5662688,136,0.13501,12990.8270352,0.0
2025-02-17 12:00:00+00:00,96187.55,96962.35,95618.29,95618.29,2.03372,1739807999999,195818.4193489,495,0.56724,54744.4833233,0.0
2025-02-17 16:00:00+00:00,95696.0,95927.79,95273.98,95506.09,2.28299,1739822399999,217926.1193473,406,0.43986,42036.9446511,0.0
2025-02-17 20:00:00+00:00,95471.9,96428.57,95471.9,95732.21,1.76984,1739836799999,169551.0417089,306,0.38876,37286.9600625,0.0
2025-02-18 00:00:00+00:00,95799.82,96280.57,95588.18,96211.0,19.26257,1739851199999,1843116.987258,508,19.06698,1824334.684645,0.0
2025-02-18 04:00:00+00:00,96149.89,96280.77,95240.63,95469.21,1.39059,1739865599999,133048.4365412,454,0.2448,23432.3303865,0.0
2025-02-18 08:00:00+00:00,95358.31,95740.96,95114.52,95601.54,0.29713,1739879999999,28330.9967882,137,0.13807,13177.3369865,0.0
2025-02-18 12:00:00+00:00,95624.07,96529.41,95200.0,95450.08,0.87426,1739894399999,84037.2748977,396,0.45707,43959.0173056,0.0
2025-02-18 16:00:00+00:00,95450.06,95599.12,93459.81,94065.9,4.38449,1739908799999,413562.0671677,885,1.06636,100436.2882683,0.0
2025-02-18 20:00:00+00:00,94077.62,95602.81,93830.46,95602.81,2.38109,1739923199999,225254.9240489,461,0.91294,86578.1392146,0.0
2025-02-19 00:00:00+00:00,95602.8,95879.55,95087.47,95673.12,1.20911,1739937599999,115562.2664444,336,0.99938,95537.4513317,0.0
2025-02-19 04:00:00+00:00,95684.24,95852.25,95087.41,95719.3,0.3663,1739951999999,34978.8400203,364,0.16383,15659.9241994,0.0
2025-02-19 08:00:00+00:00,95711.27,96362.91,95674.48,96362.91,0.41417,1739966399999,39845.8037497,198,0.36797,35409.1442323,0.0
2025-02-19 12:00:00+00:00,96362.91,96728.74,95578.22,95999.77,2.9291,1739980799999,281380.4746214,576,2.28147,219215.4654283,0.0
2025-02-19 16:00:00+00:00,96081.18,96514.43,95447.63,96235.29,1.38542,1739995199999,133275.0209309,427,0.92796,89333.2253982,0.0
2025-02-19 20:00:00+00:00,96272.99,96907.91,96142.91,96650.01,1.04067,1740009599999,100411.8882448,369,0.82769,79880.2709708,0.0
2025-02-20 00:00:00+00:00,96708.99,97389.6,96463.86,97040.4,3.11915,1740023999999,302906.6758545,496,1.97794,192182.4841466,0.0
2025-02-20 04:00:00+00:00,97017.5,97363.41,96836.83,97016.34,1.02798,1740038399999,99791.0037938,262,0.9237,89669.9274614,0.0
2025-02-20 08:00:00+00:00,97013.3,97411.76,96836.83,97253.5,0.24807,1740052799999,24100.0201714,185,0.13616,13240.7973714,0.0
2025-02-20 12:00:00+00:00,97224.15,97993.75,96855.53,96917.98,1.83818,1740067199999,179138.0769475,538,1.18823,115802.5726545,0.0
2025-02-20 16:00:00+00:00,96899.64,98462.94,96899.63,98447.65,2.90393,1740081599999,284719.6183114,611,2.06522,202449.266633,0.0
2025-02-20 20:00:00+00:00,98399.99,98650.58,97980.46,98291.0,3.64702,1740095999999,358669.5692513,567,1.48845,146311.2203688,0.0
2025-02-21 00:00:00+00:00,98291.02,98486.21,98076.72,98155.06,0.98564,1740110399999,96879.9528864,286,0.49349,48491.5726897,0.0
2025-02-21 04:00:00+00:00,98090.84,98585.72,98090.84,98158.26,0.45389,1740124799999,44626.0423773,163,0.38529,37885.3864135,0.0
2025-02-21 08:00:00+00:00,98158.37,98800.0,98143.08,98515.87,0.45538,1740139199999,44860.1019307,187,0.28874,28447.7331732,0.0
2025-02-21 12:00:00+00:00,98517.15,99390.16,97209.16,97872.57,6.12836,1740153599999,603782.9560247,850,4.28169,422179.0827713,0.0
2025-02-21 16:00:00+00:00,98136.94,98646.5,95324.42,95324.42,3.5345,1740167999999,341451.5230318,785,1.66408,161043.1050018,0.0
2025-02-21 20:00:00+00:00,95300.01,96216.79,94961.72,96216.79,2.74584,1740182399999,261964.257215,352,0.9141,87427.6245255,0.0
2025-02-22 00:00:00+00:00,96218.96,96399.99,95818.94,96331.96,1.21017,1740196799999,116467.3484939,142,0.66742,64244.4359915,0.0
2025-02-22 04:00:00+00:00,96182.01,96523.77,96182.01,96433.96,0.41167,1740211199999,39715.7239092,109,0.34042,32846.4759732,0.0
2025-02-22 08:00:00+00:00,96386.26,96540.01,96203.2,96540.01,0.2227,1740225599999,21491.4928945,78,0.10819,10441.0720908,0.0
2025-02-22 12:00:00+00:00,96562.71,96935.76,96529.41,96644.97,1.08205,1740239999999,104696.2056745,185,0.99501,96282.9396938,0.0
2025-02-22 16:00:00+00:00,96708.3,96798.06,96410.39,96644.39,0.52455,1740254399999,50686.9044317,204,0.22559,21791.5305382,0.0
2025-02-22 20:00:00+00:00,96596.79,96703.1,96491.38,96579.75,0.83593,1740268799999,80718.0252298,149,0.43631,42147.8316067,0.0
2025-02-23 00:00:00+00:00,96552.02,96698.33,96391.28,96493.46,0.73409,1740283199999,70895.8499049,245,0.53523,51710.1095304,0.0
2025-02-23 04:00:00+00:00,96408.62,96567.88,96213.1,96492.75,0.5768,1740297599999,55637.2106877,215,0.4766,45987.3536751,0.0
2025-02-23 08:00:00+00:00,96560.24,96560.24,96127.75,96227.17,0.49515,1740311999999,47771.051083,116,0.39935,38549.6975527,0.0
2025-02-23 12:00:00+00:00,96221.1,96221.1,95541.22,95564.43,0.54414,1740326399999,52158.7388538,233,0.22149,21242.6583945,0.0
2025-02-23 16:00:00+00:00,95541.22,95868.84,95324.42,95711.4,0.62427,1740340799999,59628.4808152,205,0.24806,23703.0548713,0.0
2025-02-23 20:00:00+00:00,95773.85,96290.79,95560.12,96213.12,4.88109,1740355199999,468434.7137447,417,4.51672,433536.3731547,0.0
2025-02-24 00:00:00+00:00,96299.99,96428.57,95366.85,95467.03,0.85772,1740369599999,82158.1232328,365,0.60137,57633.4604776,0.0
2025-02-24 04:00:00+00:00,95424.02,95903.18,95177.19,95808.91,0.89421,1740383999999,85327.7266458,172,0.46214,44100.8113998,0.0
2025-02-24 08:00:00+00:00,95882.6,96082.87,95379.89,95818.91,0.54199,1740398399999,51777.2840946,140,0.27218,26008.4551314,0.0
2025-02-24 12:00:00+00:00,95818.91,95971.48,93949.43,94321.07,5.92515,1740412799999,563129.1082346,512,0.64828,61845.8899308,0.0
2025-02-24 16:00:00+00:00,94327.17,95112.1,93800.0,93960.89,2.77734,1740427199999,262814.2645087,420,1.85919,176293.6364758,0.0
2025-02-24 20:00:00+00:00,93972.15,94510.58,91425.0,91523.34,11.52459,1740441599999,1068627.0475264,1458,1.30452,121744.4256424,0.0
2025-02-25 00:00:00+00:00,91628.74,92531.0,91061.24,92170.98,3.71411,1740455999999,340913.5033498,658,1.73315,159077.1065841,0.0
2025-02-25 04:00:00+00:00,92210.07,92346.1,88500.0,89410.01,8.34321,1740470399999,751618.5127982,1008,1.53303,137841.1975582,0.0
2025-02-25 08:00:00+00:00,89410.02,89963.88,86988.2,89212.1,9.40761,1740484799999,827332.7905391,1002,3.11683,275010.1673322,0.0
2025-02-25 12:00:00+00:00,89232.96,89510.81,86144.04,87320.15,14.66756,1740499199999,1286716.8409143,1037,7.3528,645674.3158276,0.0
2025-02-25 16:00:00+00:00,87434.89,88020.05,86231.15,87902.34,3.61656,1740513599999,315605.0022792,860,2.39829,209305.9926352,0.0
2025-02-25 20:00:00+00:00,87920.26,89481.15,87816.55,88778.23,2.39982,1740527999999,212876.9965575,599,1.72406,153015.2019355,0.0
2025-02-26 00:00:00+00:00,88842.98,89313.89,88136.68,88986.36,1.25659,1740542399999,111551.9991667,330,0.3631,32289.1971062,0.0
2025-02-26 04:00:00+00:00,89073.68,89163.05,88492.17,88777.29,1.22344,1740556799999,108891.1449945,147,0.42688,38018.4032219,0.0
2025-02-26 08:00:00+00:00,88714.06,89290.72,88295.17,88732.22,0.18359,1740571199999,16324.6362263,163,0.12048,10720.8988585,0.0
2025-02-26 12:00:00+00:00,88707.49,88707.49,85732.09,87592.1,3.53714,1740585599999,307787.2219157,1084,1.3316,116224.1345635,0.0
2025-02-26 16:00:00+00:00,87592.1,87727.84,83556.6,83993.91,8.83952,1740599999999,750624.4510008,1338,3.43874,291149.73361,0.0
2025-02-26 20:00:00+00:00,84024.32,85322.48,82404.72,84136.57,6.39041,1740614399999,537097.5111683,1083,2.07461,175554.8395414,0.0
2025-02-27 00:00:00+00:00,84237.48,85463.66,84108.75,85328.74,4.88512,1740628799999,414528.8163808,506,1.89536,160582.4223473,0.0
2025-02-27 04:00:00+00:00,85193.43,86659.33,84704.78,86332.27,2.33959,1740643199999,199463.3404323,493,0.66469,57184.4577232,0.0
2025-02-27 08:00:00+00:00,86324.54,87084.99,85907.33,86608.78,0.46704,1740657599999,40425.0807404,209,0.31055,26878.9063345,0.0
2025-02-27 12:00:00+00:00,86723.11,86796.04,84694.56,85654.2,3.58134,1740671999999,306719.961414,494,2.29727,196997.7551132,0.0
2025-02-27 16:00:00+00:00,85684.79,85684.79,83677.89,84152.41,1.75952,1740686399999,148912.67907,431,1.09757,93007.4663768,0.0
2025-02-27 20:00:00+00:00,84149.0,84858.13,82785.18,84841.68,3.78745,1740700799999,315888.2618443,639,0.66008,55475.1938335,0.0
2025-02-28 00:00:00+00:00,84758.73,84786.32,79576.51,80378.27,22.68092,1740715199999,1837783.2097819,2618,4.91018,399189.6008323,0.0
2025-02-28 04:00:00+00:00,80378.26,80881.03,78898.43,79285.55,6.41971,1740729599999,511244.0962343,961,2.80084,223523.1949393,0.0
2025-02-28 08:00:00+00:00,78960.09,80775.85,78369.4,80541.51,2.76722,1740743999999,219120.2068503,503,1.21359,96639.9962101,0.0
2025-02-28 12:00:00+00:00,80541.51,84388.57,80138.92,83774.93,4.31157,1740758399999,356799.6469744,943,3.00552,248963.7557923,0.0
2025-02-28 16:00:00+00:00,83786.11,84985.85,83230.69,84571.37,2.3289,1740772799999,195989.6021819,666,1.28012,107763.5412978,0.0
2025-02-28 20:00:00+00:00,84569.75,84827.97,83643.82,84253.48,0.62974,1740787199999,52992.5886184,226,0.2841,23946.2468904,0.0
2025-03-01 00:00:00+00:00,84573.84,85585.44,83805.23,85412.67,2.04417,1740801599999,173177.5395038,327,1.03839,88222.2354135,0.0
2025-03-01 04:00:00+00:00,85204.81,86558.51,84798.57,84798.57,3.12964,1740815999999,268679.4085567,521,1.20094,103117.3464881,0.0
2025-03-01 08:00:00+00:00,84992.18,85541.84,84490.24,84698.44,0.96991,1740830399999,82693.3065639,211,0.62675,53491.9837912,0.0
2025-03-01 12:00:00+00:00,84617.74,84951.52,84358.3,84812.12,0.64487,1740844799999,54535.4353782,163,0.1431,12114.9141229,0.0
2025-03-01 16:00:00+00:00,84671.97,85492.75,84659.55,85492.74,0.61474,1740859199999,52444.293913,285,0.13513,11517.274903,0.0
2025-03-01 20:00:00+00:00,85359.88,86255.49,85290.04,86035.84,1.17835,1740873599999,101114.4318164,339,0.89843,77107.7478656,0.0
2025-03-02 00:00:00+00:00,86068.4,86479.16,85700.0,85806.85,0.70427,1740887999999,60599.772372,317,0.54291,46741.1338755,0.0
2025-03-02 04:00:00+00:00,85851.46,86480.78,85631.78,86229.25,0.2292,1740902399999,19733.6985872,192,0.11478,9886.7819861,0.0
2025-03-02 08:00:00+00:00,86185.18,86306.98,85736.28,86198.39,0.36305,1740916799999,31146.4604639,136,0.02386,2050.473563,0.0
2025-03-02 12:00:00+00:00,86029.16,88634.96,85050.98,87592.36,3.27698,1740931199999,285907.9810972,1059,1.67986,146827.2906769,0.0
2025-03-02 16:00:00+00:00,87312.03,94980.32,87310.73,93556.77,17.30421,1740945599999,1579441.4797562,2802,12.23458,1112928.5217463,0.0
2025-03-02 20:00:00+00:00,93486.6,94813.78,93486.6,94369.84,3.45958,1740959999999,326128.7145685,839,1.81302,170946.085017,0.0
2025-03-03 00:00:00+00:00,94369.84,94447.19,92498.34,92838.86,2.78284,1740974399999,258720.6477708,654,1.50492,140029.2010604,0.0
2025-03-03 04:00:00+00:00,92838.79,93309.42,91257.31,92443.15,2.77975,1740988799999,257143.87513,592,1.41027,130509.5583882,0.0
2025-03-03 08:00:00+00:00,92367.48,92811.34,91188.61,92656.04,0.91691,1741003199999,84504.1605851,321,0.61574,56850.8789773,0.0
2025-03-03 12:00:00+00:00,92588.59,93642.71,89273.58,90280.46,5.07627,1741017599999,462802.3125141,1134,1.51546,138671.1793839,0.0
2025-03-03 16:00:00+00:00,90279.2,90911.01,85700.0,85700.0,7.92065,1741031999999,692669.611822,1688,2.18586,191991.9473352,0.0
2025-03-03 20:00:00+00:00,85689.81,86908.97,85176.88,86292.76,7.67676,1741046399999,661230.1705047,758,2.6071,224932.5384294,0.0
2025-03-04 00:00:00+00:00,86111.17,86735.79,82600.0,84039.0,11.49391,1741060799999,969767.1638961,1282,3.35902,283098.5008711,0.0
2025-03-04 04:00:00+00:00,83972.53,84507.38,83274.46,83274.46,0.69579,1741075199999,58370.3827963,267,0.18509,15546.5766397,0.0
2025-03-04 08:00:00+00:00,83485.96,84357.02,83178.83,84093.06,0.44396,1741089599999,37207.3117535,241,0.22937,19244.1638599,0.0
2025-03-04 12:00:00+00:00,83817.06,84921.6,81583.36,82666.26,8.63887,1741103999999,715933.940027,1075,5.27261,437802.1649137,0.0
2025-03-04 16:00:00+00:00,83019.68,88398.57,82094.79,88090.89,5.90916,1741118399999,508734.010511,1254,4.54281,391865.4402147,0.0
2025-03-04 20:00:00+00:00,88090.89,88871.23,86662.42,87241.5,5.49503,1741132799999,482737.314133,813,3.4477,303344.935029,0.0
2025-03-05 00:00:00+00:00,87427.55,87836.75,86477.72,87169.95,3.65608,1741147199999,318404.3814303,482,0.68422,59740.9403733,0.0
2025-03-05 04:00:00+00:00,86908.97,87732.34,86792.37,87647.71,1.07917,1741161599999,94195.4126396,236,0.48065,41954.910971,0.0
2025-03-05 08:00:00+00:00,87673.93,90517.2,87582.47,89808.58,1.35237,1741175999999,120706.6204508,751,1.06997,95453.4840441,0.0
2025-03-05 12:00:00+00:00,89898.71,90856.13,87999.86,88522.8,2.59458,1741190399999,232388.4677377,673,1.42349,127788.7130753,0.0
2025-03-05 16:00:00+00:00,88251.37,90380.89,87705.46,89899.96,2.41105,1741204799999,215592.1872463,568,1.64773,147612.3673969,0.0
2025-03-05 20:00:00+00:00,89900.0,90751.45,89707.34,90301.74,4.13217,1741219199999,372107.5275368,822,3.72785,335656.4010146,0.0
2025-03-06 00:00:00+00:00,90302.56,91914.21,89988.21,91613.39,2.66226,1741233599999,242800.2430433,693,1.61883,148108.5103815,0.0
2025-03-06 04:00:00+00:00,91388.38,92679.48,91334.38,91572.68,2.55447,1741247999999,234618.8408041,454,1.64964,151645.081785,0.0
2025-03-06 08:00:00+00:00,91565.35,91608.39,90659.04,91272.29,0.66153,1741262399999,60363.7588029,229,0.37974,34662.8477092,0.0
2025-03-06 12:00:00+00:00,91272.4,91399.99,89171.44,90919.99,2.32069,1741276799999,209510.0989739,770,1.0003,90602.8268589,0.0
2025-03-06 16:00:00+00:00,90919.77,91046.56,87914.91,88602.31,2.79974,1741291199999,249296.0173716,783,0.8901,79247.5003683,0.0
2025-03-06 20:00:00+00:00,88558.96,90729.61,88558.96,89990.91,3.00646,1741305599999,270933.5185749,667,2.20923,199054.2546774,0.0
2025-03-07 00:00:00+00:00,90057.07,91173.96,84805.05,86858.43,10.57445,1741319999999,928149.7589955,1979,4.19997,368241.9136599,0.0
2025-03-07 04:00:00+00:00,86829.0,88558.96,86829.0,88363.46,0.49657,1741334399999,43593.519918,205,0.3061,26847.2790107,0.0
2025-03-07 08:00:00+00:00,88393.13,89648.24,87994.22,88947.64,0.61124,1741348799999,54495.2326051,301,0.36748,32781.757574,0.0
2025-03-07 12:00:00+00:00,88904.7,90987.1,88066.02,88341.54,5.33362,1741363199999,479920.8206479,1034,2.98531,269073.4436149,0.0
2025-03-07 16:00:00+00:00,88341.25,88888.0,86669.28,87845.69,1.96321,1741377599999,172622.085351,804,0.67661,59599.5297573,0.0
2025-03-07 20:00:00+00:00,87878.02,88373.61,85684.96,86791.4,3.39794,1741391999999,293874.105268,959,1.70683,147562.3199611,0.0
2025-03-08 00:00:00+00:00,86792.12,86911.18,85368.9,86021.48,1.98133,1741406399999,170280.4946652,352,0.23443,20226.7811418,0.0
2025-03-08 04:00:00+00:00,85923.8,86575.6,85923.0,86221.43,0.13675,1741420799999,11799.6082384,112,0.08987,7760.9970982,0.0
2025-03-08 08:00:00+00:00,86161.93,86406.17,85776.85,85986.2,0.28003,1741435199999,24063.6537677,123,0.16108,13837.732953,0.0
2025-03-08 12:00:00+00:00,85966.7,86548.51,85868.09,86500.0,0.50932,1741449599999,44011.3864219,158,0.42331,36583.7062548,0.0
2025-03-08 16:00:00+00:00,86453.18,86469.58,85746.38,86439.18,0.54209,1741463999999,46625.0770393,224,0.185,15920.0906913,0.0
2025-03-08 20:00:00+00:00,86299.16,86525.43,85836.2,86211.33,0.93032,1741478399999,80262.8590936,156,0.62987,54337.7013614,0.0
2025-03-09 00:00:00+00:00,86167.26,86492.35,85996.02,86175.24,1.20672,1741492799999,104018.5547098,229,0.19599,16889.8233482,0.0
2025-03-09 04:00:00+00:00,86090.93,86180.08,85849.83,85945.67,2.27711,1741507199999,195717.5182232,167,0.92761,79822.154531,0.0
2025-03-09 08:00:00+00:00,86002.54,86093.26,84743.72,85125.47,2.65992,1741521599999,226537.9927424,335,0.22436,19127.7297276,0.0
2025-03-09 12:00:00+00:00,85124.82,85124.82,82898.46,83102.78,3.04892,1741535999999,255230.1062179,566,0.8457,71112.1111034,0.0
2025-03-09 16:00:00+00:00,83212.64,83704.67,82242.59,82557.54,3.96996,1741550399999,328652.7576093,752,0.97935,80917.2929004,0.0
2025-03-09 20:00:00+00:00,82726.81,83477.42,80084.75,80672.47,8.06126,1741564799999,655444.4653722,876,4.66718,379022.6604256,0.0
2025-03-10 00:00:00+00:00,80784.64,82695.63,80109.18,81997.61,2.28938,1741579199999,186566.7056486,732,1.49636,122127.6494967,0.0
2025-03-10 04:00:00+00:00,82226.06,82754.24,82054.95,82382.35,0.39229,1741593599999,32332.2412921,228,0.19229,15862.469454,0.0
2025-03-10 08:00:00+00:00,82307.79,83985.5,81212.16,83659.8,2.31666,1741607999999,192168.3866904,820,0.77379,64267.0280034,0.0
2025-03-10 12:00:00+00:00,83483.79,83758.12,79306.83,80072.48,6.79828,1741622399999,549095.0381863,1223,1.63824,133638.9698527,0.0
2025-03-10 16:00:00+00:00,80133.81,80200.77,77569.0,79046.81,5.1775,1741636799999,407293.0169704,1104,1.20738,95307.3944781,0.0
2025-03-10 20:00:00+00:00,79054.37,79857.45,78466.84,78554.25,1.92665,1741651199999,152411.5743592,449,1.0995,86996.74981,0.0
2025-03-11 00:00:00+00:00,78649.06,79794.22,76666.0,79420.81,5.80855,1741665599999,451103.9048218,989,2.25867,175999.4345168,0.0
2025-03-11 04:00:00+00:00,79421.97,80551.58,79421.97,80510.98,0.82423,1741679999999,65967.6489804,272,0.50876,40688.5252606,0.0
2025-03-11 08:00:00+00:00,80551.58,81955.54,80551.58,81830.54,2.97912,1741694399999,242729.24402,327,1.56997,127952.6475803,0.0
2025-03-11 12:00:00+00:00,81750.0,82100.81,79095.01,81262.92,5.34316,1741708799999,432583.0652328,948,3.26538,264724.9663172,0.0
2025-03-11 16:00:00+00:00,81218.62,83609.81,80727.8,83028.83,6.78657,1741723199999,558927.7456414,595,4.48426,369395.7412225,0.0
2025-03-11 20:00:00+00:00,83028.84,83234.06,82567.43,82745.07,3.6919,1741737599999,306529.2125595,220,2.73483,227083.405117,0.0
2025-03-12 00:00:00+00:00,82751.14,83710.29,82142.82,82193.36,2.02599,1741751999999,167930.5618004,353,1.32594,110019.2802541,0.0
2025-03-12 04:00:00+00:00,82127.36,82413.83,81360.23,82375.38,0.50031,1741766399999,40933.7868208,232,0.23736,19426.795164,0.0
2025-03-12 08:00:00+00:00,82489.34,83045.24,82079.64,82922.99,0.39809,1741780799999,32881.7924594,224,0.28518,23566.4758381,0.0
2025-03-12 12:00:00+00:00,82995.9,84360.96,80660.06,81750.29,4.08527,1741795199999,337188.9022571,852,2.24885,186537.2371024,0.0
2025-03-12 16:00:00+00:00,81751.29,83065.87,81751.29,82841.52,0.73113,1741809599999,60205.2729192,313,0.38673,31832.0080468,0.0
2025-03-12 20:00:00+00:00,82780.1,83881.37,82737.43,83591.37,0.56753,1741823999999,47327.5110795,212,0.43217,36065.5980581,0.0
2025-03-13 00:00:00+00:00,83623.5,84274.75,83272.51,83569.98,0.70953,1741838399999,59519.6512054,299,0.47996,40309.3164157,0.0
2025-03-13 04:00:00+00:00,83701.33,83724.01,82861.38,83234.06,0.33823,1741852799999,28192.7623786,171,0.14779,12314.6941596,0.0
2025-03-13 08:00:00+00:00,83276.27,83483.79,82450.35,82985.08,0.35607,1741867199999,29567.8680532,195,0.14043,11680.0313893,0.0
2025-03-13 12:00:00+00:00,82982.9,83755.24,81019.83,81299.95,1.59309,1741881599999,131173.397857,479,0.54901,45347.6048639,0.0
2025-03-13 16:00:00+00:00,81288.84,81288.84,80000.0,80293.59,4.19259,1741895999999,338165.0373451,412,0.76371,61741.3067535,0.0
2025-03-13 20:00:00+00:00,80535.79,81431.19,80295.23,81060.15,4.60076,1741910399999,372015.903705,240,4.39871,355686.3684951,0.0
2025-03-14 00:00:00+00:00,81231.1,82229.0,80917.6,81854.23,3.01342,1741924799999,244362.7060735,241,0.35001,28536.9403737,0.0
2025-03-14 04:00:00+00:00,82016.82,82379.66,81854.23,82286.87,0.40141,1741939199999,32889.3140754,126,0.04731,3884.5806976,0.0
2025-03-14 08:00:00+00:00,82330.87,83234.06,82244.26,83234.06,1.75275,1741953599999,144578.455533,309,1.6779,138379.396471,0.0
2025-03-14 12:00:00+00:00,83229.13,85248.42,82639.03,84927.12,10.14975,1741967999999,852959.9310941,1015,7.51298,630311.9080276,0.0
2025-03-14 16:00:00+00:00,84685.07,84841.99,84058.94,84490.22,3.25123,1741982399999,274755.7257515,292,2.91132,246072.5282845,0.0
2025-03-14 20:00:00+00:00,84695.65,84695.65,83769.86,83985.53,2.11872,1741996799999,178136.2210223,220,1.88608,158561.4911294,0.0
2025-03-15 00:00:00+00:00,84240.04,84685.02,83985.58,84659.32,0.26308,1742011199999,22192.3422893,184,0.16608,14021.356658,0.0
2025-03-15 04:00:00+00:00,84434.28,84633.69,83867.25,83903.26,0.37055,1742025599999,31231.8347224,152,0.11176,9441.1410347,0.0
2025-03-15 08:00:00+00:00,83903.25,84186.64,83689.6,84089.51,0.43306,1742039999999,36274.7856113,105,0.36476,30548.0323989,0.0
2025-03-15 12:00:00+00:00,84002.77,84490.01,84002.77,84416.95,0.8026,1742054399999,67603.1729149,137,0.67978,57264.6080654,0.0
2025-03-15 16:00:00+00:00,84385.62,84485.0,84053.29,84315.78,0.32315,1742068799999,27237.8012546,109,0.17427,14699.3499785,0.0
2025-03-15 20:00:00+00:00,84252.3,84453.86,84252.3,84304.35,0.39708,1742083199999,33519.7386892,106,0.34728,29320.4911628,0.0
